project_id,project_name,sector_name,activity_id,activity_name,period,BAC,AC,EV,PV,CPI,SPI,CV,SV,source_file
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-FOOT-1120,Soil Backfilling (B02) (footing),17-May-26,300970.72,0.0,0.0,300970.72,0.0,0.0,0.0,-300970.72,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-FOOT-1120,Soil Backfilling (B04) (footing),17-May-26,574080.0,0.0,0.0,574080.0,0.0,0.0,0.0,-574080.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-FOOT-1120,Soil Backfilling (B03) (footing),17-May-26,381216.36,0.0,0.0,381216.36,0.0,0.0,0.0,-381216.36,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-BAS01-1090,Pouring for Slabs & Beams (B02) (Bas 01),17-May-26,1513648.54,0.0,0.0,1513648.54,0.0,0.0,0.0,-1513648.54,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-BAS01-1100,"Curing for Slabs, Beams Stairs (B02) (Bas 01)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-BAS1-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-FOOT-1030,Submittal for  Waterproofing Layout Plan DWGs As-Built Drawing (B02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-FOOT-1030,Submittal for  Waterproofing Layout Plan DWGs As-Built Drawing (B03),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B04-FOOT-1030,Submittal for  Waterproofing Layout Plan DWGs As-Built Drawing (B04),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1000,"Scaffolding works for Walls, Col. & Cores (B01) (Bas 01)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1010,"RFT for Walls, Col. & Cores (B01) (Bas 01)",17-May-26,1859559.23,0.0,0.0,1859559.23,0.0,0.0,0.0,-1859559.23,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1040,Shuttering for Slabs & Beams (B03) (Bas 01),17-May-26,1268962.7,0.0,0.0,1268962.7,0.0,0.0,0.0,-1268962.7,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-BAS1-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-BAS1-1030,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1020,"Shuttering for Walls, Col. & Cores (B04) (Bas 01)",17-May-26,1532278.45,0.0,0.0,1532278.45,0.0,0.0,0.0,-1532278.45,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1050,RFT for Slabs & Beams (B03) (Bas 01),17-May-26,1863491.47,0.0,0.0,1863491.47,0.0,0.0,0.0,-1863491.47,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1020,"Shuttering for Walls, Col. & Cores (B01) (Bas 01)",17-May-26,1525620.61,0.0,0.0,1525620.61,0.0,0.0,0.0,-1525620.61,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1060,Shuttering for Stairs (B03) (Bas 01),17-May-26,17372.16,0.0,0.0,17372.16,0.0,0.0,0.0,-17372.16,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-SOG-1000,Soil Backfilling & Compaction (B03) (sog),17-May-26,228729.82,0.0,0.0,228729.82,0.0,0.0,0.0,-228729.82,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-GR-1000,"Scaffolding works for Walls, Col. & Cores (B02) (GR)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-GR-1010,"RFT for Walls, Col. & Cores (B02) (GR)",17-May-26,491156.73,0.0,0.0,491156.73,0.0,0.0,0.0,-491156.73,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1070,RFT for Stairs (B03) (Bas 01),17-May-26,32613.8,0.0,0.0,32613.8,0.0,0.0,0.0,-32613.8,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-BAS2-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-GR-1020,"Shuttering for Walls, Col. & Cores (B02) (GR)",17-May-26,71724.85,0.0,0.0,71724.85,0.0,0.0,0.0,-71724.85,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-BAS2-1020,Approval for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-BAS2-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1030,"Pouring for Walls, Col. & Cores (B04) (Bas 01)",17-May-26,2298417.67,0.0,0.0,2298417.67,0.0,0.0,0.0,-2298417.67,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS02-1140,Dismantling Formwork (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-BAS2-1020,Approval for Ramps Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1040,Shuttering for Slabs & Beams (B04) (Bas 01),17-May-26,2326995.01,0.0,0.0,2326995.01,0.0,0.0,0.0,-2326995.01,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1050,Shuttering for Ramps (B04) (Bas 01),17-May-26,527474.8,0.0,0.0,527474.8,0.0,0.0,0.0,-527474.8,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B04-BAS1-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-BAS2-1030,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-BAS2-1040,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-BAS2-1030,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B01-BAS2-1040,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-SOG-1010,Soil Compaction Test (B03) (sog),17-May-26,25414.42,0.0,0.0,25414.42,0.0,0.0,0.0,-25414.42,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1080,Pouring for Stairs (B03) (Bas 01),17-May-26,26058.24,0.0,0.0,26058.24,0.0,0.0,0.0,-26058.24,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-BAS1-1010,Approval for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B03-FOOT-1030,Approval for  Waterproofing Layout Plan  DWGs As-Built Drawing(B03),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-FOOT-1030,Approval for  Waterproofing Layout Plan (B04),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-FOOT-1030,Approval for  Waterproofing Layout Plan DWGs As-Built Drawing  (B02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1060,Shuttering for Stairs  (B04) (Bas 01),17-May-26,17372.16,0.0,0.0,17372.16,0.0,0.0,0.0,-17372.16,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS02-1140,Dismantling Formwork (B01) (Bas 02),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1090,Pouring for Slabs & Beams (B03) (Bas 01),17-May-26,1903444.06,0.0,0.0,1903444.06,0.0,0.0,0.0,-1903444.06,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-SOG-1020,DPM Layer works (B03) (sog),17-May-26,115955.2,0.0,0.0,115955.2,0.0,0.0,0.0,-115955.2,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B03-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing  (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1100,"Curing for Slabs, Beams & Stairs (B03) (Bas 01)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-SOG-1000,Soil Backfilling & Compaction (B04) (Sog),17-May-26,344448.0,0.0,0.0,344448.0,0.0,0.0,0.0,-344448.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-BAS1-1010,Submittal for Stairs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-BAS1-1020,Approval for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B02-BAS1-1030,Approval for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1070,RFT for Slabs & Beams (B04) (Bas 01),17-May-26,3546754.6,0.0,0.0,3546754.6,0.0,0.0,0.0,-3546754.6,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-BAS1-1020,Submittal for Slabs Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B03-BAS1-1030,Submittal for Beams Conc. Dim.  & RFT DWGs As-Built Drawing (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1080,RFT for  Ramps (B04) (Bas 01),17-May-26,1075623.24,0.0,0.0,1075623.24,0.0,0.0,0.0,-1075623.24,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1030,"Pouring for Walls, Col. & Cores (B01) (Bas 01)",17-May-26,2288430.92,0.0,0.0,2288430.92,0.0,0.0,0.0,-2288430.92,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-BAS01-1110,Dismantling Formwork (B02) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-GR-1000,"Scaffolding works for Walls, Col. & Cores (B03) (GR)",17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-GR-1010,"RFT for Walls, Col. & Cores (B03) (GR)",17-May-26,656398.89,0.0,0.0,656398.89,0.0,0.0,0.0,-656398.89,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1090,RFT for Stairs  (B04) (Bas 01),17-May-26,21800.21,0.0,0.0,21800.21,0.0,0.0,0.0,-21800.21,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1040,Shuttering for Slabs & Beams (B01) (Bas 01),17-May-26,2342696.03,0.0,0.0,2342696.03,0.0,0.0,0.0,-2342696.03,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B01-BAS1-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B01) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-SOG-1030,Blinding Concrete works (B03) (sog),17-May-26,231910.41,0.0,0.0,231910.41,0.0,0.0,0.0,-231910.41,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-GR-1030,"Pouring for Walls, Col. & Cores (B02) (GR)",17-May-26,107587.28,0.0,0.0,107587.28,0.0,0.0,0.0,-107587.28,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-GR-1020,"Shuttering for Walls, Col. & Cores (B03) (GR)",17-May-26,355173.29,0.0,0.0,355173.29,0.0,0.0,0.0,-355173.29,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1050,Shuttering for Stairs  (B01) (Bas 01),17-May-26,16099.2,0.0,0.0,16099.2,0.0,0.0,0.0,-16099.2,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1060,RFT for Slabs & Beams (B01) (Bas 01),17-May-26,3436647.26,0.0,0.0,3436647.26,0.0,0.0,0.0,-3436647.26,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1070,Shuttering for  Ramps (B01) (Bas 01),17-May-26,527474.8,0.0,0.0,527474.8,0.0,0.0,0.0,-527474.8,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-SOG-1010,Soil Compaction Test (B04) (Sog),17-May-26,38272.0,0.0,0.0,38272.0,0.0,0.0,0.0,-38272.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-SUB-B02-GR-1000,Submittal for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B02) (GF),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-GR-1050,Shuttering for Stairs  (B02) (GR),17-May-26,32872.32,0.0,0.0,32872.32,0.0,0.0,0.0,-32872.32,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1120,Pouring for Slabs & Beams (B04) (Bas 01),17-May-26,3490492.52,0.0,0.0,3490492.52,0.0,0.0,0.0,-3490492.52,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1100,Pouring for Stairs  (B04) (Bas 01),17-May-26,26058.24,0.0,0.0,26058.24,0.0,0.0,0.0,-26058.24,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-BAS01-1110,Pouring for  Ramps (B04) (Bas 01),17-May-26,791212.2,0.0,0.0,791212.2,0.0,0.0,0.0,-791212.2,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,AB-APP-B04-BAS1-1000,Approval for Col. & Walls Conc. Dim.  & RFT DWGs As-Built Drawing (B04) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1080,RFT for Stairs  (B01) (Bas 01),17-May-26,32613.8,0.0,0.0,32613.8,0.0,0.0,0.0,-32613.8,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B01-BAS01-1090,RFT for  Ramps (B01) (Bas 01),17-May-26,1075623.24,0.0,0.0,1075623.24,0.0,0.0,0.0,-1075623.24,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B04-SOG-1020,DPM Layer works (B04) (Sog),17-May-26,225054.09,0.0,0.0,225054.09,0.0,0.0,0.0,-225054.09,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-SOG-1040,Shuttering & RFT for S.O.G (B03) (sog),17-May-26,347865.61,0.0,0.0,347865.61,0.0,0.0,0.0,-347865.61,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B03-BAS01-1110,Dismantling Formwork (B03) (Bas 01),17-May-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
The Big -P.01-UP-20-April-26,ROYA-BIG PROJECT PHASE01 (B1-4),Buildings,CON-B02-GR-1040,Shuttering for Slabs & Beams (B02) (GR),17-May-26,1785340.2,0.0,0.0,1785340.2,0.0,0.0,0.0,-1785340.2,projects\Buildings\The BIG - PH01\01-data\import_templates\evm.csv
